path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM/11_UPLINK,folder,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/181_SOVEREIGN_DECISION_BRIEF_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/182_DAC_APOPTOSIS_AND_NEXUS_REVOCATION_PROTOCOL_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/183_VISHNU_IN_MOTION_MAINTENANCE_UNDER_IMPERFECTION_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/184_MENEXUS_HOLONIC_COMPUTE_SUBSTRATE_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/185_DAC_UPLINK_DOWNLINK_CELL_MEMBRANE_PRIMITIVE_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/186_DAC_VALUE_CHAIN_HOMOLOGY_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/187_PRIVACY_AND_SELECTIVE_DISCLOSURE_PROTOCOL_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/188_PRIVATE_DAC_INDIVIDUAL_SCALE_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/189A_MASTER_ROSETTA_PATCH_READY_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/189_CROSS_CULTURAL_CORROBORATION_OF_L1_L7_ARCHETYPE_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/190-191_GAP_NOTE.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/192_CHARIOTEER_SESSION_LANDING_2026_04_25.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/194_REPLICATOR_STACK_AND_BIOSPHERE_HOLOBIONT_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/194_SOURCE_RESEARCH_2026_04_28/00_README.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/194_SOURCE_RESEARCH_2026_04_28/01_ATRAHASIS_AS_BREEDING_PROTOCOL_RESEARCH.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/194_SOURCE_RESEARCH_2026_04_28/02_ANUNNAKI_AUTHORITY_PARADOX_RESEARCH.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/194_SOURCE_RESEARCH_2026_04_28/AGENTS.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/194_SOURCE_RESEARCH_2026_04_28/CLAUDE.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/195_REPLICATOR_STACK_EGREGORE_SACRIFICE_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/196_PHOENICIAN_DECENTRALIZED_NETWORK_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/197_PHOENICIAN_FRANCHISE_MODEL_2026_04_28/00_PHOENICIAN_IRON_AGE_REBOOT.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/197_PHOENICIAN_FRANCHISE_MODEL_2026_04_28/AGENTS.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/197_PHOENICIAN_FRANCHISE_MODEL_2026_04_28/CLAUDE.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/197_PHOENICIAN_FRANCHISE_MODEL_2026_04_28/README.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/198_ROME_CAPTURE_PROTOCOL_2026_04_28/00_THE_RETURN_OF_THE_JEALOUS_GOD.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/198_ROME_CAPTURE_PROTOCOL_2026_04_28/AGENTS.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/198_ROME_CAPTURE_PROTOCOL_2026_04_28/CLAUDE.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/198_ROME_CAPTURE_PROTOCOL_2026_04_28/README.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/199_COORDINATION_L7_READING_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/200_BRAHMIN_MODE_COORDINATION_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/201_YIELDFRONT_K2_RATIFICATION_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/202_RISHI_COORDINATION_PARADIGM_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/203_HOLOBIONT_REORIENTATION_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/204_BIN2_CLOSURE_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/205_K2_TRILOGY_VOL_I_EXPAND_RATIFICATION_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/206_NEXUS_UX_VMOSK_WORKFLOWY_REPLACES_PROJECTS_2026_04_28.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/207_K2_PRIVATE_DAC_BOUNDARY_PRISM_PUBLIC_DAC_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/208_PAM_DARPA_INTEGRATION_INTO_REALITYFUTURES_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/209_USE_AIA_VMOSK_CORTEX_OURSELVES_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/210_SESSION_VMOSK_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/211_EMERGENTISM_LANE_REORIENTATION_IN_OPERATING_MODE_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/212_QUANTUM_EXPERIMENTAL_CONFIRMATIONS_INTEGRATION_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/213_VMOSK_A_CONSTRUCTION_DIRECTION_K2_PRIVATE_VS_PRISM_PUBLIC_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/214_APU_FIRST_PROACTIVITY_FEATURE_OBJECTIVE_FIVE_WS_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/215_INTENT_AUTHORED_EPHEMERAL_MESSAGING_WHISPER_PRIMITIVE_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/216_DUAL_MODEL_SOVEREIGN_SUBSTRATE_BITNET_LECUN_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/218_LEWORLD_MODEL_AS_RISHI_NICHE_VISION_SETTER_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/219a_YIELDFRONT_FIRST_LEWORLDMODEL_JOB_OPPORTUNITY_RANKING_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/219b_YIELDFRONT_LEWORLD_MODEL_FIRE_PROOF_PACK_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/220_SESSION_RECAP_DEBRIEF_REBRIEF_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/222_NICHE_GRAPH_RISHI_CONSTRUCTED_TWO_SCALES_VISION_MISSION_2026_04_29.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
