path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM_ORG/90_ARCHIVE,folder,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_37_EQUATORIAL_PRACTICE_GUIDE.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_38_PWA_AS_MEDIUM.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_EMPIRICAL_CLAIMS.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_01_TRANSCENDENTAL_TRINITY.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_02_WHY_ONE_IS_NOT_A_PRIME.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_03_IRRATIONALS_AS_OPERATIONS.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_04_ONE_INFINITY.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_05_CONVERGENT_DISCOVERY.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_06_RIEMANN_EQUATORIAL_BALANCE.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_07_LAGRANGIAN_BURRI_BRIDGE.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_08_ENDOCRINE_PROOF.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_09_MURMURATION_PROOF.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_A.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_B.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_C.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_D.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_E.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_F.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_G.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_PAPER_H.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/REVIEW_PAPER_01_TRANSCENDENTAL_TRINITY.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/REVIEW_PAPER_02_WHY_ONE_IS_NOT_PRIME.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/REVIEW_PAPER_03_IRRATIONALS_AS_OPERATIONS.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/REVIEW_PAPER_04_ONE_INFINITY.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/REVIEW_PAPER_05_CONVERGENT_DISCOVERY.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/REVIEW_PAPER_06_RIEMANN_HYPOTHESIS.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/REVIEW_PAPER_07_LAGRANGIAN.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/both-pasts-and-futures-superpose.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/torus-light-cone-paper.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PAPERS/torus-light-cone-technical.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PROOFS/REVIEW_PROOF_01_TRIADIC_STABILITY.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PROOFS/REVIEW_PROOF_02_POWER_MAX.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PROOFS/REVIEW_PROOF_03_DIMENSIONAL_CLOSURE.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PROOFS/REVIEW_PROOF_04_GEOMETRIC_EXCLUSION.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/gfs_analysis_preregistered.R,source-visible-file,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/midus_poc.py,python-script,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/midus_proof_of_concept.R,source-visible-file,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/08_AGENTS/AGENTS.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/08_AGENTS/CLAUDE.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/08_AGENTS/ORGANISM_ROOT_FITNESS_ASSESSMENT.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/08_AGENTS/ORGANISM_ROOT_FITNESS_ASSESSMENT_v1_1.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/08_AGENTS/ORGANISM_ROOT_FITNESS_ASSESSMENT_v1_2.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/08_AGENTS/ORGANISM_ROOT_FITNESS_ASSESSMENT_v1_4.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/AGENTS.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/CLAUDE.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/README.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
